"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.document_url","Answer.category.label","Approve","Reject"
"3EPG8DX9LLQFE7BDUDO0XR3RLJC5P0","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:14 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:14 PDT 2022","","","3HPZF4IVNNTW9QANQCCTC8X1CQ8CYW","A3050ET2J22FJR","Submitted","Sun Mar 13 13:27:29 PDT 2022","Sun Mar 13 13:28:10 PDT 2022","Wed Mar 16 13:28:10 PDT 2022","","","","41","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Tom_Hanks","Person has been married, got divorced"
"3EPG8DX9LLQFE7BDUDO0XR3RLJC5P0","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:14 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:14 PDT 2022","","","3MB8LZR5BGTUSPFCZA416J8D8KBLKO","A30BPQ2QGZOXN8","Submitted","Sun Mar 13 13:17:54 PDT 2022","Sun Mar 13 13:18:02 PDT 2022","Wed Mar 16 13:18:02 PDT 2022","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Tom_Hanks","Person has been married, got divorced"
"3MWOYZD5WWO1JW5IJD7728YN2ZFONR","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:13 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:13 PDT 2022","","","3MMN5BL1W04829PQEGDHPA60X3I3M0","A2JOJSJ6F987C","Submitted","Sun Mar 13 13:32:54 PDT 2022","Sun Mar 13 13:33:02 PDT 2022","Wed Mar 16 13:33:02 PDT 2022","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/George_Sanders","Person has been married, got divorced"
"3MWOYZD5WWO1JW5IJD7728YN2ZFONR","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:13 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:13 PDT 2022","","","3JW0YLFXRUG1YJLSS2U635JOTYOWWO","A2NA6Z3GI5DJMR","Submitted","Sun Mar 13 13:21:10 PDT 2022","Sun Mar 13 13:21:33 PDT 2022","Wed Mar 16 13:21:33 PDT 2022","","","","23","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/George_Sanders","Person has been married, got divorced"
"3MWOYZD5WWO1JW5IJD7728YN2ZFONR","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:13 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:13 PDT 2022","","","3O6CYIULEE1O6FWNX2F5LHYR8IEUWO","ARW1TCHCLEK1W","Submitted","Sun Mar 13 13:27:07 PDT 2022","Sun Mar 13 13:27:13 PDT 2022","Wed Mar 16 13:27:13 PDT 2022","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/George_Sanders","Person has been married, got divorced"
"3HUR21WDDVPIP4NOR63E21NNINOYXW","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:14 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:14 PDT 2022","","","386PBUZZXGXZH59UHP4P5480TVCLJQ","A27QE21NJHQMJY","Submitted","Sun Mar 13 13:23:33 PDT 2022","Sun Mar 13 13:33:53 PDT 2022","Wed Mar 16 13:33:53 PDT 2022","","","","620","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Elizabeth_Taylor","Person has been married, got divorced"
"3HUR21WDDVPIP4NOR63E21NNINOYXW","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:14 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:14 PDT 2022","","","36U2A8VAG2ZESOMBIPTR0RA9HZFYKT","A2HFFHU98168VH","Submitted","Sun Mar 13 13:19:01 PDT 2022","Sun Mar 13 13:20:14 PDT 2022","Wed Mar 16 13:20:14 PDT 2022","","","","73","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Elizabeth_Taylor","Person has been married, got divorced"
"3HUR21WDDVPIP4NOR63E21NNINOYXW","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:14 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:14 PDT 2022","","","3NGMS9VZTMIXCBD2COA6VTBO3SBFFE","A769WXAR6I8QU","Submitted","Sun Mar 13 13:33:13 PDT 2022","Sun Mar 13 13:33:30 PDT 2022","Wed Mar 16 13:33:30 PDT 2022","","","","17","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Elizabeth_Taylor","Person has been married, got divorced"
"3CRWSLD91L4V1EKI7CS7PT9NX95OMR","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:13 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:13 PDT 2022","","","3R3YRB5GRG3RZ2TKWXJD3S10GZ9UAB","A3RR91G2KJO9NI","Submitted","Sun Mar 13 13:13:48 PDT 2022","Sun Mar 13 13:13:58 PDT 2022","Wed Mar 16 13:13:58 PDT 2022","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Oscar_Isaac","Person is married, never divorced"
"3CRWSLD91L4V1EKI7CS7PT9NX95OMR","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:13 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:13 PDT 2022","","","3SBEHTYCWO3NMTWNIM8FNBVWPVQYII","A95NWFXPY174B","Submitted","Sun Mar 13 13:18:52 PDT 2022","Sun Mar 13 13:19:15 PDT 2022","Wed Mar 16 13:19:15 PDT 2022","","","","23","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Oscar_Isaac","Person is married, never divorced"
"3CRWSLD91L4V1EKI7CS7PT9NX95OMR","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:13 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:13 PDT 2022","","","3X4MXAO0BHOWQN46T8K0G6B71J9RWG","AHDV5J2U75V5L","Submitted","Sun Mar 13 13:20:29 PDT 2022","Sun Mar 13 13:20:40 PDT 2022","Wed Mar 16 13:20:40 PDT 2022","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Oscar_Isaac","Person is married, never divorced"
"3D17ECOUOFV9J057VSPHHYN947F132","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:13 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:13 PDT 2022","","","3EKVH9QMEZ4GDXNUXN09NAEEIBQ2D6","A1LUTT0JNPXCJ1","Submitted","Sun Mar 13 13:31:04 PDT 2022","Sun Mar 13 13:31:15 PDT 2022","Wed Mar 16 13:31:15 PDT 2022","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Dean_Jagger","Person has been married, got divorced"
"3D17ECOUOFV9J057VSPHHYN947F132","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:13 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:13 PDT 2022","","","3OLQQLKKNTPLBZZ203HLS9IGKYCEJX","A2QO28LR61L0TH","Submitted","Sun Mar 13 13:29:03 PDT 2022","Sun Mar 13 13:29:37 PDT 2022","Wed Mar 16 13:29:37 PDT 2022","","","","34","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Dean_Jagger","Person has been married, got divorced"
"3D17ECOUOFV9J057VSPHHYN947F132","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:13 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:13 PDT 2022","","","3C2NJ6JBKBHPZ9E7MHECJFQ8WFPN26","A2YBRWIUM45CAJ","Submitted","Sun Mar 13 13:20:19 PDT 2022","Sun Mar 13 13:21:18 PDT 2022","Wed Mar 16 13:21:18 PDT 2022","","","","59","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Dean_Jagger","Person has been married, got divorced"
"3WGZLY9VCIMPCSRPN2489HWT9QA8DR","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:14 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:14 PDT 2022","","","3FK0YFF9P0GB45LICIKEV1HWFGKVV3","A30BPQ2QGZOXN8","Submitted","Sun Mar 13 13:18:45 PDT 2022","Sun Mar 13 13:18:54 PDT 2022","Wed Mar 16 13:18:54 PDT 2022","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Bette_Davis","Person has been married, got divorced"
"3WGZLY9VCIMPCSRPN2489HWT9QA8DR","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:14 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:14 PDT 2022","","","3Z2R0DQ0JIEL531UTIBTTSWZINQ2EY","A34M93NJC830DP","Submitted","Sun Mar 13 13:27:05 PDT 2022","Sun Mar 13 13:27:17 PDT 2022","Wed Mar 16 13:27:17 PDT 2022","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Bette_Davis","Person has been married, got divorced"
"3WGZLY9VCIMPCSRPN2489HWT9QA8DR","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:14 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:14 PDT 2022","","","3ZV9H2YQQE747LJ4IIJ4Y88RV5U3WP","A95NWFXPY174B","Submitted","Sun Mar 13 13:22:29 PDT 2022","Sun Mar 13 13:22:37 PDT 2022","Wed Mar 16 13:22:37 PDT 2022","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Bette_Davis","Person has been married, got divorced"
"3HJ1EVZS2PJXC54OTM4WNP5M8593R0","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:13 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:13 PDT 2022","","","3OE22WJIGJOJMI01LTGZTSG5KHVUQI","A2COAUZ1TISD2Q","Submitted","Sun Mar 13 13:14:16 PDT 2022","Sun Mar 13 13:15:19 PDT 2022","Wed Mar 16 13:15:19 PDT 2022","","","","63","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Jon_Heder","Person is married, never divorced"
"3HJ1EVZS2PJXC54OTM4WNP5M8593R0","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:13 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:13 PDT 2022","","","3L4PIM1GQUG0FSZ6892O13WNCR8YRL","A5VV2BPMPA2KO","Submitted","Sun Mar 13 13:13:32 PDT 2022","Sun Mar 13 13:13:46 PDT 2022","Wed Mar 16 13:13:46 PDT 2022","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Jon_Heder","Person is married, never divorced"
"3HJ1EVZS2PJXC54OTM4WNP5M8593R0","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:13 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:13 PDT 2022","","","35H6S234SB09RLR25JUTFB7YLZZ65O","AZPZDX26SYMFY","Submitted","Sun Mar 13 14:13:49 PDT 2022","Sun Mar 13 14:17:16 PDT 2022","Wed Mar 16 14:17:16 PDT 2022","","","","207","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Jon_Heder","Person is married, never divorced"
"3HEADTGN2QSHOE67DWA26KX5ZP1VRO","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:13 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:13 PDT 2022","","","37FMASSAYDRR9L3C8UUVF0XV4MAIBP","A27QE21NJHQMJY","Submitted","Sun Mar 13 13:28:01 PDT 2022","Sun Mar 13 13:46:13 PDT 2022","Wed Mar 16 13:46:13 PDT 2022","","","","1092","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Walter_Huston","Person has been married, got divorced"
"3HEADTGN2QSHOE67DWA26KX5ZP1VRO","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:13 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:13 PDT 2022","","","3X1FV8S5JYRSM8VNNNLSV0EMS10GV3","A2XGBFVDT0WQBY","Submitted","Sun Mar 13 13:40:05 PDT 2022","Sun Mar 13 13:40:09 PDT 2022","Wed Mar 16 13:40:09 PDT 2022","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Walter_Huston","Person has been married, got divorced"
"3HEADTGN2QSHOE67DWA26KX5ZP1VRO","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:13 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:13 PDT 2022","","","3U84XHCDIDDTJC7DTJ8U7HUFQ7UZ4W","A3RR91G2KJO9NI","Submitted","Sun Mar 13 13:25:58 PDT 2022","Sun Mar 13 13:26:07 PDT 2022","Wed Mar 16 13:26:07 PDT 2022","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Walter_Huston","Person has been married, got divorced"
"39WICJI5AUS6EWQF33Y99S7LHMRZ3O","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:16 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:16 PDT 2022","","","3WR9XG3T64BAZ217AOGBGX1GGEI47A","A1TPFYIAYP3HWL","Submitted","Sun Mar 13 13:25:52 PDT 2022","Sun Mar 13 13:26:08 PDT 2022","Wed Mar 16 13:26:08 PDT 2022","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Gregory_Peck","Person has been married, got divorced"
"39WICJI5AUS6EWQF33Y99S7LHMRZ3O","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:16 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:16 PDT 2022","","","38JBBYETQPAV8HGHXWUHM7TX21P4EZ","A2XGBFVDT0WQBY","Submitted","Sun Mar 13 13:41:02 PDT 2022","Sun Mar 13 13:41:06 PDT 2022","Wed Mar 16 13:41:06 PDT 2022","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Gregory_Peck","Person has been married, got divorced"
"39WICJI5AUS6EWQF33Y99S7LHMRZ3O","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:16 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:16 PDT 2022","","","36U2A8VAG2ZESOMBIPTR0RA9HZEYKS","A3TL240WVV5X2X","Submitted","Sun Mar 13 13:13:18 PDT 2022","Sun Mar 13 13:13:45 PDT 2022","Wed Mar 16 13:13:45 PDT 2022","","","","27","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Gregory_Peck","Person has been married, got divorced"
"3PCPFX4U41QSGG5H02GYJ8KEF9BQFU","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:13 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:13 PDT 2022","","","33NF62TLXK2OXZRCWPSOQ4VL4V7KJM","A23LCFQV9MZ5FM","Submitted","Sun Mar 13 13:25:48 PDT 2022","Sun Mar 13 13:26:07 PDT 2022","Wed Mar 16 13:26:07 PDT 2022","","","","19","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Miles_Teller","Person is married, never divorced"
"3PCPFX4U41QSGG5H02GYJ8KEF9BQFU","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:13 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:13 PDT 2022","","","30IQTZXKAL6NFTPX90X7YTOR1VEX0F","A2ZE2IPHK152KA","Submitted","Sun Mar 13 13:13:41 PDT 2022","Sun Mar 13 13:13:52 PDT 2022","Wed Mar 16 13:13:52 PDT 2022","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Miles_Teller","Person is married, never divorced"
"3PCPFX4U41QSGG5H02GYJ8KEF9BQFU","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:13 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:13 PDT 2022","","","3XIQGXAUMD81X4PHUZIGD8YE99MX7H","A3050ET2J22FJR","Submitted","Sun Mar 13 13:26:12 PDT 2022","Sun Mar 13 13:26:24 PDT 2022","Wed Mar 16 13:26:24 PDT 2022","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Miles_Teller","Person is married, never divorced"
"3HFWPF5AKAJ9DK418B41DZAIU7S3SO","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:13 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:13 PDT 2022","","","3I33IC7ZWG2IFQKIDD97X968X8SA2B","A2D5Q50K4A7ZQ5","Submitted","Sun Mar 13 13:26:42 PDT 2022","Sun Mar 13 13:29:42 PDT 2022","Wed Mar 16 13:29:42 PDT 2022","","","","180","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Edmund_Gwenn","Person has been married, got divorced"
"3HFWPF5AKAJ9DK418B41DZAIU7S3SO","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:13 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:13 PDT 2022","","","3B3WTRP3DC24A7ADL7V71EVORQ829M","A2ZE2IPHK152KA","Submitted","Sun Mar 13 13:14:42 PDT 2022","Sun Mar 13 13:15:04 PDT 2022","Wed Mar 16 13:15:04 PDT 2022","","","","22","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Edmund_Gwenn","Person has been married, got divorced"
"3HFWPF5AKAJ9DK418B41DZAIU7S3SO","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:13 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:13 PDT 2022","","","31Z0PCVWULFUGNGXPPHJO5D8WDY7T8","A3C7MX0LWNX3DK","Submitted","Sun Mar 13 13:22:32 PDT 2022","Sun Mar 13 13:23:08 PDT 2022","Wed Mar 16 13:23:08 PDT 2022","","","","36","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Edmund_Gwenn","Person has been married, got divorced"
"336OE47KI3KMWANTCQK8TJ5MR4GVWR","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:14 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:14 PDT 2022","","","3NAPMVF0ZXF0WOMK6AXNNI4IW0L27B","A1TPFYIAYP3HWL","Submitted","Sun Mar 13 13:20:09 PDT 2022","Sun Mar 13 13:21:01 PDT 2022","Wed Mar 16 13:21:01 PDT 2022","","","","52","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Leonardo_DiCaprio","Person has been married, got divorced"
"336OE47KI3KMWANTCQK8TJ5MR4GVWR","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:14 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:14 PDT 2022","","","3NG53N1RLWJ0O9S9ID05XV86IUK8PS","A2JOJSJ6F987C","Submitted","Sun Mar 13 13:28:20 PDT 2022","Sun Mar 13 13:29:02 PDT 2022","Wed Mar 16 13:29:02 PDT 2022","","","","42","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Leonardo_DiCaprio","Person has never been married"
"336OE47KI3KMWANTCQK8TJ5MR4GVWR","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:14 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:14 PDT 2022","","","39GXDJN2OUEDTTP54P943NXO4IL8VD","A3RR91G2KJO9NI","Submitted","Sun Mar 13 13:28:29 PDT 2022","Sun Mar 13 13:28:39 PDT 2022","Wed Mar 16 13:28:39 PDT 2022","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Leonardo_DiCaprio","Person has never been married"
