,imdb_full_link,role_type,year,movie_name
8275,https://www.imdb.com/name/nm0000531,actress-tt0395972,2005,North Country
8276,https://www.imdb.com/name/nm0000531,actress-tt0337741,2003,Something's Gotta Give
8277,https://www.imdb.com/name/nm0000531,actress-tt0269095,2002,City by the Sea
8278,https://www.imdb.com/name/nm0000531,actress-tt0338524,2001,Upheaval
8279,https://www.imdb.com/name/nm0000531,actress-tt0094416,2001,American Experience
8280,https://www.imdb.com/name/nm0000531,actress-tt0181875,2000,Almost Famous
8281,https://www.imdb.com/name/nm0000531,actress-tt0120271,1998,Talk of Angels
8282,https://www.imdb.com/name/nm0000531,actress-tt2255753,1998,Big Bird Gets Lost
8283,https://www.imdb.com/name/nm0000531,actress-tt0119859,1997,Paradise Road
8284,https://www.imdb.com/name/nm0000531,actress-tt0116527,1996,Hidden in America
8285,https://www.imdb.com/name/nm0000531,actress-tt0116905,1996,Lone Star
8286,https://www.imdb.com/name/nm0000531,actress-tt0117284,1995,Palookaville
8287,https://www.imdb.com/name/nm0000531,actress-tt0159876,1995,Great Performances
8288,https://www.imdb.com/name/nm0000531,actress-tt0111703,1994,Bleeding Hearts
8289,https://www.imdb.com/name/nm0000531,actress-tt0104021,1992,Crazy in Love
8290,https://www.imdb.com/name/nm0000531,actress-tt0158632,1992,Genesis Survivor Gaiarth
8291,https://www.imdb.com/name/nm0000531,actress-tt0101410,1991,Barton Fink
8292,https://www.imdb.com/name/nm0000531,actress-tt0099365,1990,Darkman
8293,https://www.imdb.com/name/nm0000531,actress-tt0099242,1989,Chattahoochee
8294,https://www.imdb.com/name/nm0000531,actress-tt0092393,1987,Leg Work
8295,https://www.imdb.com/name/nm0000531,actress-tt0092159,1986,Vengeance: The Story of Tony Cimo
8296,https://www.imdb.com/name/nm0000531,actress-tt0088612,1986,Spenser: For Hire
8297,https://www.imdb.com/name/nm0000531,actress-tt0081873,1985,Hill Street Blues
8298,https://www.imdb.com/name/nm0000531,actress-tt0086734,1985,Hunter
8299,https://www.imdb.com/name/nm0000531,actress-tt10095582,2021,The Tragedy of Macbeth
8300,https://www.imdb.com/name/nm0000531,actress-tt9770150,2020,Nomadland
8301,https://www.imdb.com/name/nm0000531,actress-tt5104604,2018,Isle of Dogs
8302,https://www.imdb.com/name/nm0000531,actress-tt0475290,2016,"Hail, Caesar!"
8303,https://www.imdb.com/name/nm0000531,actress-tt3012698,2014,Olive Kitteridge
8304,https://www.imdb.com/name/nm0000531,actress-tt1277953,2012,Madagascar 3: Europe's Most Wanted
8305,https://www.imdb.com/name/nm0000531,actress-tt1399103,2011,Transformers: Dark of the Moon
8306,https://www.imdb.com/name/nm0000531,actress-tt0887883,2008,Burn After Reading
8307,https://www.imdb.com/name/nm0000531,actress-tt0096697,2006,The Simpsons
8308,https://www.imdb.com/name/nm0000531,actress-tt0402022,2005,Æon Flux
8309,https://www.imdb.com/name/nm0000531,actress-tt0427450,2004/III,Last Night
8310,https://www.imdb.com/name/nm0000531,actress-tt0276732,2001-2002,State of Grace
8311,https://www.imdb.com/name/nm0000531,actress-tt0298408,2002,Laurel Canyon
8312,https://www.imdb.com/name/nm0000531,actress-tt0243133,2001,The Man Who Wasn't There
8313,https://www.imdb.com/name/nm0000531,actress-tt0255980,2000,Edwurd Fudwupper Fibbed Big
8314,https://www.imdb.com/name/nm0000531,actress-tt0185014,2000,Wonder Boys
8315,https://www.imdb.com/name/nm0000531,actress-tt0123987,1998,Madeline
8316,https://www.imdb.com/name/nm0000531,actress-tt0119416,1998,Johnny Skidmarks
8317,https://www.imdb.com/name/nm0000531,actress-tt0158093,1996,Plain Pleasures
8318,https://www.imdb.com/name/nm0000531,actress-tt0117381,1996,Primal Fear
8319,https://www.imdb.com/name/nm0000531,actress-tt0116282,1996,Fargo
8320,https://www.imdb.com/name/nm0000531,actress-tt0112495,1995,Beyond Rangoon
8321,https://www.imdb.com/name/nm0000531,actress-tt0113196,1995,The Good Old Boys
8322,https://www.imdb.com/name/nm0000531,actress-tt0108122,1993,Short Cuts
8323,https://www.imdb.com/name/nm0000531,actress-tt0105103,1992,Passed Away
8324,https://www.imdb.com/name/nm0000531,actress-tt0101523,1991,The Butcher's Wife
8325,https://www.imdb.com/name/nm0000531,actress-tt0100150,1990,Miller's Crossing
8326,https://www.imdb.com/name/nm0000531,actress-tt0099768,1990,Hidden Agenda
8327,https://www.imdb.com/name/nm0000531,actress-tt0095647,1988,Mississippi Burning
8328,https://www.imdb.com/name/nm0000531,actress-tt0093822,1987,Raising Arizona
8329,https://www.imdb.com/name/nm0000531,actress-tt0088634,1986,The Twilight Zone
8330,https://www.imdb.com/name/nm0000531,actress-tt0088967,1985,Crimewave
8331,https://www.imdb.com/name/nm0000531,actress-tt0089966,1985,Scandal Sheet
8332,https://www.imdb.com/name/nm0000531,actress-tt0086979,1984,Blood Simple
8333,https://www.imdb.com/name/nm0000870,actress-tt3416670,,The Independent
8334,https://www.imdb.com/name/nm0000870,actress-tt9185206,,"Are You There God? It's Me, Margaret"
8335,https://www.imdb.com/name/nm0000870,actress-tt3513548,2019,Richard Jewell
8336,https://www.imdb.com/name/nm0000870,actress-tt1844624,2013-2018,American Horror Story
8337,https://www.imdb.com/name/nm0000870,actress-tt0898266,2018,The Big Bang Theory
8338,https://www.imdb.com/name/nm0000870,actress-tt2555624,2018,Moose
8339,https://www.imdb.com/name/nm0000870,actress-tt0835802,2017,Krystal
8340,https://www.imdb.com/name/nm0000870,actress-tt1798603,2016,Bad Santa 2
8341,https://www.imdb.com/name/nm0000870,actress-tt4230700,2016,Complete Unknown
8342,https://www.imdb.com/name/nm0000870,actress-tt1608180,2014-2015,Mike & Molly
8343,https://www.imdb.com/name/nm0000870,actress-tt3302706,2014,Boychoir
8344,https://www.imdb.com/name/nm0000870,actress-tt2103254,2014,Tammy
8345,https://www.imdb.com/name/nm0000870,actress-tt0369179,2012,Two and a Half Men
8346,https://www.imdb.com/name/nm0000870,actress-tt0386676,2010-2011,The Office
8347,https://www.imdb.com/name/nm0000870,actress-tt1381418,2011,You May Not Kiss the Bride
8348,https://www.imdb.com/name/nm0000870,actress-tt0817230,2010/I,Valentine's Day
8349,https://www.imdb.com/name/nm0000870,actress-tt0878804,2009,The Blind Side
8350,https://www.imdb.com/name/nm0000870,actress-tt1179258,2009,Chéri
8351,https://www.imdb.com/name/nm0000870,actress-tt0970416,2008,The Day the Earth Stood Still
8352,https://www.imdb.com/name/nm0000870,actress-tt0431308,2007,P.S. I Love You
8353,https://www.imdb.com/name/nm0000870,actress-tt0486583,2007,Fred Claus
8354,https://www.imdb.com/name/nm0000870,actress-tt0762148,2007,Christmas Is Here Again
8355,https://www.imdb.com/name/nm0000870,actress-tt0453489,2006,Have Mercy
8356,https://www.imdb.com/name/nm0000870,actress-tt0487195,2006,Bonneville
8357,https://www.imdb.com/name/nm0000870,actress-tt0427229,2006,Failure to Launch
8358,https://www.imdb.com/name/nm0000870,actress-tt0398375,2005,Rumor Has It...
8359,https://www.imdb.com/name/nm0000870,actress-tt0248654,2003-2005,Six Feet Under
8360,https://www.imdb.com/name/nm0000870,actress-tt0423510,2005,Warm Springs
8361,https://www.imdb.com/name/nm0000870,actress-tt0400743,2004,Popeye's Voyage: The Quest for Pappy
8362,https://www.imdb.com/name/nm0000870,actress-tt0327437,2004,Around the World in 80 Days
8363,https://www.imdb.com/name/nm0000870,actress-tt0094416,1993-2004,American Experience
8364,https://www.imdb.com/name/nm0000870,actress-tt0257360,2002,About Schmidt
8365,https://www.imdb.com/name/nm0000870,actress-tt0298454,2002,My Sister's Keeper
8366,https://www.imdb.com/name/nm0000870,actress-tt0118375,2001,King of the Hill
8367,https://www.imdb.com/name/nm0000870,actress-tt0250687,2001,Rat Race
8368,https://www.imdb.com/name/nm0000870,actress-tt0112056,2000,MADtv
8369,https://www.imdb.com/name/nm0000870,actress-tt0132666,1999,The Wonderful World of Disney
8370,https://www.imdb.com/name/nm0000870,actress-tt0115082,1999,3rd Rock from the Sun
8371,https://www.imdb.com/name/nm0000870,actress-tt0120484,1998,The Waterboy
8372,https://www.imdb.com/name/nm0000870,actress-tt0119942,1998,Primary Colors
8373,https://www.imdb.com/name/nm0000870,actress-tt0120257,1997,Swept from the Sea
8374,https://www.imdb.com/name/nm0000870,actress-tt0118117,1996,The War at Home
8375,https://www.imdb.com/name/nm0000870,actress-tt0116835,1996,The Late Shift
8376,https://www.imdb.com/name/nm0000870,actress-tt0112368,1995,Angus
8377,https://www.imdb.com/name/nm0000870,actress-tt0109642,1995,Dolores Claiborne
8378,https://www.imdb.com/name/nm0000870,actress-tt0110687,1994,North
8379,https://www.imdb.com/name/nm0000870,actress-tt0190533,1993,Living and Working in Space: The Countdown Has Begun
8380,https://www.imdb.com/name/nm0000870,actress-tt0105706,1992,Used People
8381,https://www.imdb.com/name/nm0000870,actress-tt0105165,1992,Prelude to a Kiss
8382,https://www.imdb.com/name/nm0000870,actress-tt0101373,1991,At Play in the Fields of the Lord
8383,https://www.imdb.com/name/nm0000870,actress-tt0105266,1991,The Road to Mecca
8384,https://www.imdb.com/name/nm0000870,actress-tt0103251,1990,White Palace
8385,https://www.imdb.com/name/nm0000870,actress-tt0100134,1990,Men Don't Leave
8386,https://www.imdb.com/name/nm0000870,actress-tt0090466,1989,L.A. Law
8387,https://www.imdb.com/name/nm0000870,actress-tt0098212,1989,Roe vs. Wade
8388,https://www.imdb.com/name/nm0000870,actress-tt0094433,1989,China Beach
8389,https://www.imdb.com/name/nm0000870,actress-tt0095684,1987,My Best Friend Is a Vampire
8390,https://www.imdb.com/name/nm0000870,actress-tt0093583,1987,Murder Ordained
8391,https://www.imdb.com/name/nm0000870,actress-tt0091554,1986,The Morning After
8392,https://www.imdb.com/name/nm0000870,actress-tt0091298,1986,Johnny Bull
8393,https://www.imdb.com/name/nm0000870,actress-tt0086494,1983,Two of a Kind
8394,https://www.imdb.com/name/nm0000870,actress-tt0056752,1978,The Doctors
8395,https://www.imdb.com/name/nm0000870,actress-tt0075529,1978,The Love Boat
8396,https://www.imdb.com/name/nm0000870,actress-tt0067820,1971,Taking Off
8397,https://www.imdb.com/name/nm0000870,actress-tt12712604,,The Miracle Club
8398,https://www.imdb.com/name/nm0000870,actress-tt10353704,2020/XV,Home
8399,https://www.imdb.com/name/nm0000870,actress-tt1860242,2019,The Highwaymen
8400,https://www.imdb.com/name/nm0000870,actress-tt4669788,2018,On the Basis of Sex
8401,https://www.imdb.com/name/nm0000870,actress-tt4042818,2018,The Death & Life of John F. Donovan
8402,https://www.imdb.com/name/nm0000870,actress-tt5884792,2017-2018,Disjointed
8403,https://www.imdb.com/name/nm0000870,actress-tt1984119,2017,Feud: Bette and Joan
8404,https://www.imdb.com/name/nm0000870,actress-tt2702724,2016,The Boss
8405,https://www.imdb.com/name/nm0000870,actress-tt1226766,2015,The Great Gilly Hopkins
8406,https://www.imdb.com/name/nm0000870,actress-tt0397306,2015,American Dad!
8407,https://www.imdb.com/name/nm0000870,actress-tt3398268,2014,When Marnie Was There
8408,https://www.imdb.com/name/nm0000870,actress-tt1582453,2011-2012,Harry's Law
8409,https://www.imdb.com/name/nm0000870,actress-tt2082222,2012,Cadaver
8410,https://www.imdb.com/name/nm0000870,actress-tt1605783,2011,Midnight in Paris
8411,https://www.imdb.com/name/nm0000870,actress-tt1440161,2011,A Little Bit of Heaven
8412,https://www.imdb.com/name/nm0000870,actress-tt1461312,2009,Alice
8413,https://www.imdb.com/name/nm0000870,actress-tt1138489,2009,Personal Effects
8414,https://www.imdb.com/name/nm0000870,actress-tt0959337,2008,Revolutionary Road
8415,https://www.imdb.com/name/nm0000870,actress-tt1142798,2008,The Family That Preys
8416,https://www.imdb.com/name/nm0000870,actress-tt0385752,2007,The Golden Compass
8417,https://www.imdb.com/name/nm0000870,actress-tt0389790,2007,Bee Movie
8418,https://www.imdb.com/name/nm0000870,actress-tt0488928,2006,Guilty Hearts
8419,https://www.imdb.com/name/nm0000870,actress-tt0413895,2006,Charlotte's Web
8420,https://www.imdb.com/name/nm0000870,actress-tt0425395,2006,Relative Strangers
8421,https://www.imdb.com/name/nm0000870,actress-tt0820145,2006,Solace
8422,https://www.imdb.com/name/nm0000870,actress-tt0455321,2005,Ambulance Girl
8423,https://www.imdb.com/name/nm0000870,actress-tt1362545,2005,Hansel and Gretel
8424,https://www.imdb.com/name/nm0000870,actress-tt0356443,2004,The Bridge of San Luis Rey
8425,https://www.imdb.com/name/nm0000870,actress-tt0361841,2004,Little Black Book
8426,https://www.imdb.com/name/nm0000870,actress-tt0401515,2004,The Ingrate
8427,https://www.imdb.com/name/nm0000870,actress-tt0219374,2002,Unconditional Love
8428,https://www.imdb.com/name/nm0000870,actress-tt0259288,2002,Dragonfly
8429,https://www.imdb.com/name/nm0000870,actress-tt0282698,2002,Love Liza
8430,https://www.imdb.com/name/nm0000870,actress-tt0244000,2001,American Outlaws
8431,https://www.imdb.com/name/nm0000870,actress-tt0195165,2000,Possessed
8432,https://www.imdb.com/name/nm0000870,actress-tt0123003,2000,Bruno
8433,https://www.imdb.com/name/nm0000870,actress-tt0244986,1999,Baby Steps
8434,https://www.imdb.com/name/nm0000870,actress-tt0120633,1998,A Civil Action
8435,https://www.imdb.com/name/nm0000870,actress-tt0162301,1998,The Effects of Magic
8436,https://www.imdb.com/name/nm0000870,actress-tt0120338,1997,Titanic
8437,https://www.imdb.com/name/nm0000870,actress-tt0227868,1997,Adventures from the Book of Virtues
8438,https://www.imdb.com/name/nm0000870,actress-tt0116095,1996,Diabolique
8439,https://www.imdb.com/name/nm0000870,actress-tt0114910,1995,The West Side Waltz
8440,https://www.imdb.com/name/nm0000870,actress-tt0159876,1995,Great Performances
8441,https://www.imdb.com/name/nm0000870,actress-tt0109514,1994,Curse of the Starving Class
8442,https://www.imdb.com/name/nm0000870,actress-tt0108941,1994,The Stand
8443,https://www.imdb.com/name/nm0000870,actress-tt0107130,1993,A Home of Our Own
8444,https://www.imdb.com/name/nm0000870,actress-tt0107141,1992,Hostages
8445,https://www.imdb.com/name/nm0000870,actress-tt0101921,1991,Fried Green Tomatoes
8446,https://www.imdb.com/name/nm0000870,actress-tt0105378,1991,Shadows and Fog
8447,https://www.imdb.com/name/nm0000870,actress-tt0100157,1990,Misery
8448,https://www.imdb.com/name/nm0000870,actress-tt0099422,1990,Dick Tracy
8449,https://www.imdb.com/name/nm0000870,actress-tt0097990,1989,No Place Like Home
8450,https://www.imdb.com/name/nm0000870,actress-tt0097507,1989,High Stakes
8451,https://www.imdb.com/name/nm0000870,actress-tt0098330,1989,Signs of Life
8452,https://www.imdb.com/name/nm0000870,actress-tt0094678,1988,Arthur 2: On the Rocks
8453,https://www.imdb.com/name/nm0000870,actress-tt0094071,1987,Summer Heat
8454,https://www.imdb.com/name/nm0000870,actress-tt0083483,1986-1987,St. Elsewhere
8455,https://www.imdb.com/name/nm0000870,actress-tt0083395,1986,Cagney & Lacey
8456,https://www.imdb.com/name/nm0000870,actress-tt0062595,1984,One Life to Live
8457,https://www.imdb.com/name/nm0000870,actress-tt0083745,1982,"Come Back to the 5 & Dime Jimmy Dean, Jimmy Dean"
8458,https://www.imdb.com/name/nm0000870,actress-tt0078326,1978,Straight Time
8459,https://www.imdb.com/name/nm0000870,actress-tt6029270,1977,Vanities
8460,https://www.imdb.com/name/nm0000870,actress-tt0065272,1970,All My Children
8461,https://www.imdb.com/name/nm0001725,actor-tt4445918,2015,1001 Inventions and the World of Ibn Al-Haytham
8462,https://www.imdb.com/name/nm0001725,actor-tt2234543,2013,A Castle in Italy
8463,https://www.imdb.com/name/nm0001725,actor-tt1261050,2009,J'ai oublié de te dire
8464,https://www.imdb.com/name/nm0001725,actor-tt1423939,2008,Hassan wa Morcus
8465,https://www.imdb.com/name/nm0001725,actor-tt2366818,2007,Hanan Wa Haneen
8466,https://www.imdb.com/name/nm0001725,actor-tt0484210,2006,Kronprinz Rudolf
8467,https://www.imdb.com/name/nm0001725,actor-tt0814115,2006,Fire at My Heart
8468,https://www.imdb.com/name/nm0001725,actor-tt0886530,2005,The Search for Eternal Egypt
8469,https://www.imdb.com/name/nm0001725,actor-tt0317648,2004,Hidalgo
8470,https://www.imdb.com/name/nm0001725,actor-tt0200374,2001,Shaka Zulu: The Citadel
8471,https://www.imdb.com/name/nm0001725,actor-tt0272543,2001,Censor
8472,https://www.imdb.com/name/nm0001725,actor-tt0120657,1999,The 13th Warrior
8473,https://www.imdb.com/name/nm0001725,actor-tt0119270,1997,Heaven Before I Die
8474,https://www.imdb.com/name/nm0001725,actor-tt0115195,1996,Gulliver's Travels
8475,https://www.imdb.com/name/nm0001725,actor-tt0110344,1994,Red Eagle
8476,https://www.imdb.com/name/nm0001725,actor-tt0264275,1993,Mother
8477,https://www.imdb.com/name/nm0001725,actor-tt0105560,1992,Tengoku no Taizai
8478,https://www.imdb.com/name/nm0001725,actor-tt0105175,1991,Beyond Justice
8479,https://www.imdb.com/name/nm0001725,actor-tt0101197,1991,Memories of Midnight
8480,https://www.imdb.com/name/nm0001725,actor-tt0097988,1991,The Law of the Desert
8481,https://www.imdb.com/name/nm0001725,actor-tt0100456,1990,The Rainbow Thief
8482,https://www.imdb.com/name/nm0001725,actor-tt0100196,1990,Mountains of the Moon
8483,https://www.imdb.com/name/nm0001725,actor-tt0101362,1989,The Puppeteer
8484,https://www.imdb.com/name/nm0001725,actor-tt0093701,1988,Les pyramides bleues
8485,https://www.imdb.com/name/nm0001725,actor-tt0093110,1987,Grand Larceny
8486,https://www.imdb.com/name/nm0001725,actor-tt0494610,1986,The Mind of David Berglas
8487,https://www.imdb.com/name/nm0001725,actor-tt0090502,1986,Peter the Great
8488,https://www.imdb.com/name/nm0001725,actor-tt0426618,1985,Vicious Circle
8489,https://www.imdb.com/name/nm0001725,actor-tt0086711,1984,The Far Pavilions
8490,https://www.imdb.com/name/nm0001725,actor-tt0093501,1983,La Martingale
8491,https://www.imdb.com/name/nm0001725,actor-tt0084132,1981,Inchon
8492,https://www.imdb.com/name/nm0001725,actor-tt0081269,1980,Oh Heavenly Dog
8493,https://www.imdb.com/name/nm0001725,actor-tt0081447,1980,S.H.E: Security Hazards Expert
8494,https://www.imdb.com/name/nm0001725,actor-tt0078801,1979,Ashanti
8495,https://www.imdb.com/name/nm0001725,actor-tt0072600,1976,Crime and Passion
8496,https://www.imdb.com/name/nm0001725,actor-tt0071706,1974,Juggernaut
8497,https://www.imdb.com/name/nm0001725,actor-tt0271330,1973,L'île mystérieuse
8498,https://www.imdb.com/name/nm0001725,actor-tt0068511,1972,Le droit d'aimer
8499,https://www.imdb.com/name/nm0001725,actor-tt0067216,1971,The Horsemen
8500,https://www.imdb.com/name/nm0001725,actor-tt0188253,1969,Trois hommes sur un cheval
8501,https://www.imdb.com/name/nm0001725,actor-tt0064035,1969,The Appointment
8502,https://www.imdb.com/name/nm0001725,actor-tt0064645,1968,Mayerling
8503,https://www.imdb.com/name/nm0001725,actor-tt0061433,1967,More Than a Miracle
